time1;angular1;time2;angular2;time3;angular3;time4;angular4;time5;angular5;time6;angular6;time7;angular7;time8;angular8;time9;angular9;time10;angular10;time11;angular11;time12;angular12;time13;angular13;time14;angular14;time15;angular15;time16;angular16
8.200000;0.129563;8.200000;-0.416385;8.200000;0.443816;8.200000;-0.096806;8.200000;-0.462458;8.200000;0.127699;8.200000;-0.691490;8.200000;-0.402670;8.200000;1.396961;8.200000;0.952879;8.200000;0.287621;8.200000;0.114250;8.200000;-0.180429;8.200000;-0.200003;8.200000;-0.200003;8.200000;0.831705
8.300000;0.170043;8.300000;-0.404268;8.300000;0.329566;8.300000;-0.065913;8.300000;-0.504136;8.300000;0.246342;8.300000;-0.707735;8.300000;-0.381232;8.300000;1.739976;8.300000;0.676310;8.300000;0.351005;8.300000;0.229298;8.300000;-0.135289;8.300000;-0.183758;8.300000;-0.183758;8.300000;0.771251
8.400000;0.228366;8.400000;-0.331697;8.400000;0.241682;8.400000;-0.110921;8.400000;-0.528637;8.400000;0.404934;8.400000;-0.691223;8.400000;-0.300804;8.400000;1.809751;8.400000;0.461792;8.400000;0.432764;8.400000;0.302136;8.400000;-0.142213;8.400000;-0.192547;8.400000;-0.192547;8.400000;0.619718
8.500000;0.320511;8.500000;-0.301736;8.500000;0.158458;8.500000;-0.073903;8.500000;-0.518517;8.500000;0.570050;8.500000;-0.654472;8.500000;-0.321044;8.500000;1.590972;8.500000;0.303201;8.500000;0.458729;8.500000;0.402270;8.500000;-0.097339;8.500000;-0.148604;8.500000;-0.148604;8.500000;0.442484
8.600000;0.427704;8.600000;-0.253267;8.600000;0.098004;8.600000;-0.063516;8.600000;-0.530768;8.600000;0.709599;8.600000;-0.577240;8.600000;-0.274172;8.600000;1.178582;8.600000;0.135688;8.600000;0.468450;8.600000;0.452205;8.600000;-0.074169;8.600000;-0.170442;8.600000;-0.170442;8.600000;0.266316
8.700000;0.534630;8.700000;-0.201734;8.700000;0.103996;8.700000;-0.072172;8.700000;-0.522512;8.700000;0.931707;8.700000;-0.535162;8.700000;-0.273240;8.700000;0.810933;8.700000;0.033955;8.700000;0.428636;8.700000;0.457931;8.700000;-0.082425;8.700000;-0.139150;8.700000;-0.139150;8.700000;0.134356
8.800000;0.575775;8.800000;-0.162852;8.800000;0.115848;8.800000;-0.087085;8.800000;-0.492019;8.800000;1.075651;8.800000;-0.480301;8.800000;-0.267914;8.800000;0.413056;8.800000;0.007191;8.800000;0.409860;8.800000;0.460327;8.800000;-0.123704;8.800000;-0.131826;8.800000;-0.131826;8.800000;0.146074
8.900000;0.633566;8.900000;-0.103064;8.900000;0.170309;8.900000;-0.073903;8.900000;-0.476173;8.900000;1.166864;8.900000;-0.419981;8.900000;-0.328767;8.900000;0.062717;8.900000;0.024102;8.900000;0.355133;8.900000;0.383495;8.900000;-0.124503;8.900000;-0.122505;8.900000;-0.122505;8.900000;0.135821
9.000000;0.674845;9.000000;-0.062984;9.000000;0.230896;9.000000;-0.081226;9.000000;-0.425440;9.000000;1.156877;9.000000;-0.383628;9.000000;-0.357529;9.000000;-0.145009;9.000000;0.076300;9.000000;0.248207;9.000000;0.293880;9.000000;-0.157792;9.000000;-0.143145;9.000000;-0.143145;9.000000;0.214518
9.100000;0.681503;9.100000;-0.039282;9.100000;0.336224;9.100000;-0.080294;9.100000;-0.379101;9.100000;1.056609;9.100000;-0.384960;9.100000;-0.362190;9.100000;-0.266183;9.100000;0.160056;9.100000;0.171241;9.100000;0.205862;9.100000;-0.175236;9.100000;-0.134889;9.100000;-0.134889;9.100000;0.400007
9.200000;0.648480;9.200000;-0.035686;9.200000;0.451139;9.200000;-0.062984;9.200000;-0.321177;9.200000;0.881773;9.200000;-0.344080;9.200000;-0.461925;9.200000;-0.294945;9.200000;0.340618;9.200000;0.139283;9.200000;0.134090;9.200000;-0.226768;9.200000;-0.150202;9.200000;-0.150202;9.200000;0.545948
9.300000;0.579903;9.300000;-0.007590;9.300000;0.566854;9.300000;-0.096806;9.300000;-0.278034;9.300000;0.730106;9.300000;-0.333428;9.300000;-0.519183;9.300000;-0.256063;9.300000;0.505734;9.300000;0.101333;9.300000;0.075234;9.300000;-0.206395;9.300000;-0.171241;9.300000;-0.171241;9.300000;0.711463
9.400000;0.480168;9.400000;-0.034621;9.400000;0.677641;9.400000;-0.079762;9.400000;-0.237687;9.400000;0.566588;9.400000;-0.341550;9.400000;-0.476040;9.400000;-0.084289;9.400000;0.779374;9.400000;0.107059;9.400000;0.064848;9.400000;-0.203066;9.400000;-0.191215;9.400000;-0.191215;9.400000;0.837564
9.500000;0.381365;9.500000;-0.067245;9.500000;0.817058;9.500000;-0.092145;9.500000;-0.221575;9.500000;0.368981;9.500000;-0.319180;9.500000;-0.463923;9.500000;0.185755;9.500000;1.036369;9.500000;0.144476;9.500000;0.038882;9.500000;-0.207727;9.500000;-0.167646;9.500000;-0.167646;9.500000;0.797084
9.600000;0.280298;9.600000;-0.115315;9.600000;0.867525;9.600000;-0.088417;9.600000;-0.174171;9.600000;0.199204;9.600000;-0.378435;9.600000;-0.499076;9.600000;0.468716;9.600000;1.417467;9.600000;0.203332;9.600000;0.093077;9.600000;-0.168312;9.600000;-0.197873;9.600000;-0.197873;9.600000;0.768455
9.700000;0.214651;9.700000;-0.161920;9.700000;0.907872;9.700000;-0.082159;9.700000;-0.177899;9.700000;0.169510;9.700000;-0.420913;9.700000;-0.498411;9.700000;0.850347;9.700000;1.732253;9.700000;0.240617;9.700000;0.197207;9.700000;-0.149803;9.700000;-0.192280;9.700000;-0.192280;9.700000;0.613992
9.800000;0.165649;9.800000;-0.200270;9.800000;0.951414;9.800000;-0.090015;9.800000;-0.169777;9.800000;0.090414;9.800000;-0.484296;9.800000;-0.451539;9.800000;1.278850;9.800000;1.946638;9.800000;0.312921;9.800000;0.254465;9.800000;-0.095741;9.800000;-0.165782;9.800000;-0.165782;9.800000;0.452205
9.900000;0.111720;9.900000;-0.262721;9.900000;0.941294;9.900000;-0.074169;9.900000;-0.168179;9.900000;0.201868;9.900000;-0.515322;9.900000;-0.393482;9.900000;1.606685;9.900000;1.932656;9.900000;0.347676;9.900000;0.338488;9.900000;-0.093077;9.900000;-0.155529;9.900000;-0.155529;9.900000;0.260857
10.000000;0.118378;10.000000;-0.311190;10.000000;0.848483;10.000000;-0.104396;10.000000;-0.166314;10.000000;0.219844;10.000000;-0.569517;10.000000;-0.377769;10.000000;1.779258;10.000000;1.739710;10.000000;0.425973;10.000000;0.445147;10.000000;-0.094809;10.000000;-0.129829;10.000000;-0.129829;10.000000;0.158991
10.100000;0.141946;10.100000;-0.377636;10.100000;0.722116;10.100000;-0.082159;10.100000;-0.218779;10.100000;0.417584;10.100000;-0.632900;10.100000;-0.356730;10.100000;1.711081;10.100000;1.452488;10.100000;0.451273;10.100000;0.456333;10.100000;-0.145142;10.100000;-0.176301;10.100000;-0.176301;10.100000;0.090681
10.200000;0.173638;10.200000;-0.397344;10.200000;0.610530;10.200000;-0.093077;10.200000;-0.197740;10.200000;0.627574;10.200000;-0.616655;10.200000;-0.323840;10.200000;1.315335;10.200000;1.144227;10.200000;0.439155;10.200000;0.457931;10.200000;-0.141547;10.200000;-0.137952;10.200000;-0.137952;10.200000;0.166581
10.300000;0.255797;10.300000;-0.392949;10.300000;0.485627;10.300000;-0.068843;10.300000;-0.238087;10.300000;0.743421;10.300000;-0.644751;10.300000;-0.290285;10.300000;0.904143;10.300000;0.832904;10.300000;0.409461;10.300000;0.379767;10.300000;-0.166448;10.300000;-0.219844;10.300000;-0.219844;10.300000;0.251136
10.400000;0.330099;10.400000;-0.387889;10.400000;0.363788;10.400000;-0.094010;10.400000;-0.254998;10.400000;0.929843;10.400000;-0.645817;10.400000;-0.390819;10.400000;0.502006;10.400000;0.577906;10.400000;0.351404;10.400000;0.323175;10.400000;-0.162586;10.400000;-0.194677;10.400000;-0.194677;10.400000;0.402270
10.500000;0.418116;10.500000;-0.401738;10.500000;0.292815;10.500000;-0.085088;10.500000;-0.306663;10.500000;1.094027;10.500000;-0.638227;10.500000;-0.337556;10.500000;0.178831;10.500000;0.368182;10.500000;0.307062;10.500000;0.248073;10.500000;-0.190416;10.500000;-0.160322;10.500000;-0.160322;10.500000;0.529170
10.600000;0.490421;10.600000;-0.386558;10.600000;0.196275;10.600000;-0.085088;10.600000;-0.348075;10.600000;1.132642;10.600000;-0.595749;10.600000;-0.356730;10.600000;-0.061652;10.600000;0.211588;10.600000;0.237421;10.600000;0.152066;10.600000;-0.166714;10.600000;-0.123438;10.600000;-0.123438;10.600000;0.700411
10.700000;0.603339;10.700000;-0.358062;10.700000;0.145675;10.700000;-0.075767;10.700000;-0.378702;10.700000;1.122656;10.700000;-0.581634;10.700000;-0.360991;10.700000;-0.201335;10.700000;0.106660;10.700000;0.160589;10.700000;0.106660;10.700000;-0.174837;10.700000;-0.115448;10.700000;-0.115448;10.700000;0.777510
10.800000;0.644618;10.800000;-0.304000;10.800000;0.113983;10.800000;-0.086952;10.800000;-0.417584;10.800000;1.045291;10.800000;-0.524909;10.800000;-0.423176;10.800000;-0.281230;10.800000;0.026898;10.800000;0.161521;10.800000;0.057125;10.800000;-0.138484;10.800000;-0.207860;10.800000;-0.207860;10.800000;0.790959
10.900000;0.671782;10.900000;-0.249272;10.900000;0.127432;10.900000;-0.068710;10.900000;-0.436892;10.900000;0.898684;10.900000;-0.466719;10.900000;-0.456066;10.900000;-0.256329;10.900000;0.030626;10.900000;0.096007;10.900000;0.099602;10.900000;-0.153132;10.900000;-0.192946;10.900000;-0.192946;10.900000;0.694952
11.000000;0.663793;11.000000;-0.245943;11.000000;0.148471;11.000000;-0.094675;11.000000;-0.467385;11.000000;0.742223;11.000000;-0.425839;11.000000;-0.439422;11.000000;-0.120375;11.000000;0.043276;11.000000;0.148604;11.000000;0.100667;11.000000;-0.130628;11.000000;-0.189617;11.000000;-0.189617;11.000000;0.601874
11.100000;0.632368;11.100000;-0.177899;11.100000;0.215716;11.100000;-0.083623;11.100000;-0.468317;11.100000;0.530235;11.100000;-0.410393;11.100000;-0.438489;11.100000;0.049934;11.100000;0.145675;11.100000;0.157260;11.100000;0.187753;11.100000;-0.149004;11.100000;-0.110921;11.100000;-0.110921;11.100000;0.443416
11.200000;0.562992;11.200000;-0.123304;11.200000;0.311723;11.200000;-0.059655;11.200000;-0.456199;11.200000;0.347276;11.200000;-0.366318;11.200000;-0.546880;11.200000;0.359394;11.200000;0.258193;11.200000;0.229298;11.200000;0.235823;11.200000;-0.110122;11.200000;-0.140482;11.200000;-0.140482;11.200000;0.285358
11.300000;0.461393;11.300000;-0.085621;11.300000;0.406798;11.300000;-0.108124;11.300000;-0.461526;11.300000;0.262455;11.300000;-0.360326;11.300000;-0.467252;11.300000;0.725578;11.300000;0.432897;11.300000;0.283360;11.300000;0.288953;11.300000;-0.129962;11.300000;-0.181761;11.300000;-0.181761;11.300000;0.188552
11.400000;0.373908;11.400000;-0.059388;11.400000;0.533165;11.400000;-0.063117;11.400000;-0.452205;11.400000;0.178964;11.400000;-0.368981;11.400000;-0.401738;11.400000;1.142230;11.400000;0.670451;11.400000;0.296410;11.400000;0.381498;11.400000;-0.129696;11.400000;-0.190150;11.400000;-0.190150;11.400000;0.146341
11.500000;0.292415;11.500000;-0.054861;11.500000;0.642354;11.500000;-0.087751;11.500000;-0.434362;11.500000;0.191215;11.500000;-0.382164;11.500000;-0.453936;11.500000;1.496963;11.500000;0.939563;11.500000;0.414388;11.500000;0.419847;11.500000;-0.154064;11.500000;-0.195210;11.500000;-0.195210;11.500000;0.169777
11.600000;0.220377;11.600000;-0.063516;11.600000;0.786565;11.600000;-0.075367;11.600000;-0.403203;11.600000;0.220776;11.600000;-0.416252;11.600000;-0.438356;11.600000;1.738112;11.600000;1.205080;11.600000;0.395080;11.600000;0.405599;11.600000;-0.142879;11.600000;-0.136221;11.600000;-0.136221;11.600000;0.251536
11.700000;0.167247;11.700000;-0.062451;11.700000;0.851279;11.700000;-0.090148;11.700000;-0.373775;11.700000;0.299073;11.700000;-0.457265;11.700000;-0.374840;11.700000;1.719736;11.700000;1.561811;11.700000;0.413855;11.700000;0.433429;11.700000;-0.149536;11.700000;-0.153398;11.700000;-0.153398;11.700000;0.372709
11.800000;0.131028;11.800000;-0.094809;11.800000;0.921054;11.800000;-0.073903;11.800000;-0.336224;11.800000;0.454602;11.800000;-0.462458;11.800000;-0.438489;11.800000;1.414405;11.800000;1.781522;11.800000;0.407863;11.800000;0.325571;11.800000;-0.141281;11.800000;-0.180030;11.800000;-0.180030;11.800000;0.507599
11.900000;0.128897;11.900000;-0.104929;11.900000;0.974184;11.900000;-0.103597;11.900000;-0.304399;11.900000;0.582966;11.900000;-0.491353;11.900000;-0.358728;11.900000;1.038500;11.900000;1.935452;11.900000;0.352336;11.900000;0.254998;11.900000;-0.158991;11.900000;-0.163518;11.900000;-0.163518;11.900000;0.713727
12.000000;0.143944;12.000000;-0.193612;12.000000;0.897219;12.000000;-0.071106;12.000000;-0.278567;12.000000;0.774580;12.000000;-0.531567;12.000000;-0.406798;12.000000;0.637028;12.000000;1.867941;12.000000;0.365519;12.000000;0.213186;12.000000;-0.170442;12.000000;-0.159657;12.000000;-0.159657;12.000000;0.783768
12.100000;0.171508;12.100000;-0.192813;12.100000;0.840227;12.100000;-0.081093;12.100000;-0.257927;12.100000;0.949816;12.100000;-0.566854;12.100000;-0.351138;12.100000;0.283360;12.100000;1.609215;12.100000;0.276037;12.100000;0.153931;12.100000;-0.108790;12.100000;-0.162053;12.100000;-0.162053;12.100000;0.792290
12.200000;0.264985;12.200000;-0.228100;12.200000;0.741824;12.200000;-0.122505;12.200000;-0.203332;12.200000;1.044625;12.200000;-0.559796;12.200000;-0.365519;12.200000;0.021305;12.200000;1.283644;12.200000;0.202667;12.200000;0.101466;12.200000;-0.156461;12.200000;-0.163518;12.200000;-0.163518;12.200000;0.696949
12.300000;0.335958;12.300000;-0.284292;12.300000;0.659132;12.300000;-0.070973;12.300000;-0.250737;12.300000;1.115998;12.300000;-0.586428;12.300000;-0.338621;12.300000;-0.156594;12.300000;0.967393;12.300000;0.182027;12.300000;0.157393;12.300000;-0.143811;12.300000;-0.166847;12.300000;-0.166847;12.300000;0.621182
12.400000;0.427304;12.400000;-0.328634;12.400000;0.523045;12.400000;-0.085354;12.400000;-0.196541;12.400000;1.104013;12.400000;-0.604138;12.400000;-0.343148;12.400000;-0.249538;12.400000;0.693887;12.400000;0.127832;12.400000;0.136620;12.400000;-0.169910;12.400000;-0.173771;12.400000;-0.173771;12.400000;0.424508
12.500000;0.491486;12.500000;-0.397477;12.500000;0.404667;12.500000;-0.086286;12.500000;-0.208659;12.500000;1.008273;12.500000;-0.571381;12.500000;-0.430367;12.500000;-0.246476;12.500000;0.459928;12.500000;0.157792;12.500000;0.147273;12.500000;-0.153664;12.500000;-0.173105;12.500000;-0.173105;12.500000;0.316250
12.600000;0.589224;12.600000;-0.432098;12.600000;0.317981;12.600000;-0.080427;12.600000;-0.207327;12.600000;0.872185;12.600000;-0.576574;12.600000;-0.460194;12.600000;-0.162586;12.600000;0.290817;12.600000;0.164717;12.600000;0.231562;12.600000;-0.173904;12.600000;-0.161521;12.600000;-0.161521;12.600000;0.202134
12.700000;0.631702;12.700000;-0.431166;12.700000;0.219045;12.700000;-0.072438;12.700000;-0.209724;12.700000;0.693620;12.700000;-0.559796;12.700000;-0.414122;12.700000;0.014781;12.700000;0.137286;12.700000;0.221974;12.700000;0.288287;12.700000;-0.157925;12.700000;-0.157526;12.700000;-0.157526;12.700000;0.101200
12.800000;0.653939;12.800000;-0.421978;12.800000;0.181761;12.800000;-0.090414;12.800000;-0.232893;12.800000;0.477105;12.800000;-0.510262;12.800000;-0.412790;12.800000;0.227168;12.800000;0.092944;12.800000;0.250737;12.800000;0.323707;12.800000;-0.173239;12.800000;-0.165782;12.800000;-0.165782;12.800000;0.190416
12.900000;0.665258;12.900000;-0.367250;12.900000;0.136088;12.900000;-0.053263;12.900000;-0.254465;12.900000;0.391085;12.900000;-0.507865;12.900000;-0.396678;12.900000;0.557932;12.900000;0.059788;12.900000;0.271376;12.900000;0.354334;12.900000;-0.166847;12.900000;-0.177766;12.900000;-0.177766;12.900000;0.239285
13.000000;0.626242;13.000000;-0.342616;13.000000;0.132892;13.000000;-0.102265;13.000000;-0.290950;13.000000;0.268447;13.000000;-0.471380;13.000000;-0.425041;13.000000;0.945422;13.000000;0.056592;13.000000;0.323840;13.000000;0.369247;13.000000;-0.153798;13.000000;-0.150868;13.000000;-0.150868;13.000000;0.388156
13.100000;0.548744;13.100000;-0.327702;13.100000;0.166980;13.100000;-0.091213;13.100000;-0.296410;13.100000;0.224638;13.100000;-0.462991;13.100000;-0.443416;13.100000;1.326787;13.100000;0.112519;13.100000;0.390419;13.100000;0.410793;13.100000;-0.151667;13.100000;-0.170043;13.100000;-0.170043;13.100000;0.501606
13.200000;0.484695;13.200000;-0.268580;13.200000;0.212920;13.200000;-0.067378;13.200000;-0.345945;13.200000;0.210390;13.200000;-0.426638;13.200000;-0.418516;13.200000;1.645168;13.200000;0.215450;13.200000;0.402803;13.200000;0.354733;13.200000;-0.115714;13.200000;-0.173505;13.200000;-0.173505;13.200000;0.688028
13.300000;0.393748;13.300000;-0.219444;13.300000;0.289619;13.300000;-0.087085;13.300000;-0.358861;13.300000;0.243413;13.300000;-0.400007;13.300000;-0.392683;13.300000;1.740509;13.300000;0.367117;13.300000;0.380433;13.300000;0.291217;13.300000;-0.149536;13.300000;-0.134889;13.300000;-0.134889;13.300000;0.783768
13.400000;0.313854;13.400000;-0.183758;13.400000;0.388822;13.400000;-0.075767;13.400000;-0.395613;13.400000;0.321044;13.400000;-0.392683;13.400000;-0.424907;13.400000;1.511078;13.400000;0.574311;13.400000;0.379634;13.400000;0.232094;13.400000;-0.144476;13.400000;-0.197740;13.400000;-0.197740;13.400000;0.772716
13.500000;0.227434;13.500000;-0.138884;13.500000;0.503737;13.500000;-0.080028;13.500000;-0.382563;13.500000;0.463390;13.500000;-0.391485;13.500000;-0.497478;13.500000;1.190566;13.500000;0.807204;13.500000;0.339287;13.500000;0.182293;13.500000;-0.138618;13.500000;-0.136753;13.500000;-0.136753;13.500000;0.722516
13.600000;0.171907;13.600000;-0.155795;13.600000;0.545682;13.600000;-0.091613;13.600000;-0.408263;13.600000;0.603872;13.600000;-0.436492;13.600000;-0.402004;13.600000;0.788163;13.600000;1.116397;13.600000;0.317582;13.600000;0.160056;13.600000;-0.132625;13.600000;-0.120641;13.600000;-0.120641;13.600000;0.607334
13.700000;0.147273;13.700000;-0.076166;13.700000;0.709200;13.700000;-0.079362;13.700000;-0.422244;13.700000;0.765659;13.700000;-0.460594;13.700000;-0.426372;13.700000;0.458330;13.700000;1.366202;13.700000;0.261256;13.700000;0.136221;13.700000;-0.148205;13.700000;-0.131161;13.700000;-0.131161;13.700000;0.441818
13.800000;0.130095;13.800000;-0.065247;13.800000;0.815060;13.800000;-0.104130;13.800000;-0.441419;13.800000;0.957673;13.800000;-0.445014;13.800000;-0.390153;13.800000;0.170575;13.800000;1.620267;13.800000;0.237021;13.800000;0.150335;13.800000;-0.122505;13.800000;-0.160855;13.800000;-0.160855;13.800000;0.331963
13.900000;0.161388;13.900000;-0.058590;13.900000;0.881240;13.900000;-0.098404;13.900000;-0.418649;13.900000;1.049285;13.900000;-0.468583;13.900000;-0.382563;13.900000;-0.061519;13.900000;1.845038;13.900000;0.183492;13.900000;0.200669;13.900000;-0.164317;13.900000;-0.153531;13.900000;-0.153531;13.900000;0.246209
14.000000;0.201335;14.000000;-0.079629;14.000000;0.936634;14.000000;-0.066313;14.000000;-0.396145;14.000000;1.100418;14.000000;-0.503870;14.000000;-0.406798;14.000000;-0.191082;14.000000;1.922137;14.000000;0.176035;14.000000;0.221974;14.000000;-0.117179;14.000000;-0.162187;14.000000;-0.162187;14.000000;0.141680
14.100000;0.258992;14.100000;-0.085088;14.100000;0.910801;14.100000;-0.055793;14.100000;-0.393349;14.100000;1.068460;14.100000;-0.505601;14.100000;-0.412923;14.100000;-0.244745;14.100000;1.720136;14.100000;0.223173;14.100000;0.268447;14.100000;-0.166847;14.100000;-0.190949;14.100000;-0.190949;14.100000;0.188552
14.200000;0.339154;14.200000;-0.117179;14.200000;0.864329;14.200000;-0.104529;14.200000;-0.386691;14.200000;0.980842;14.200000;-0.534896;14.200000;-0.374707;14.200000;-0.197340;14.200000;1.421862;14.200000;0.199071;14.200000;0.334626;14.200000;-0.114915;14.200000;-0.177899;14.200000;-0.177899;14.200000;0.237421
14.300000;0.404934;14.300000;-0.139416;14.300000;0.743155;14.300000;-0.081626;14.300000;-0.372443;14.300000;0.859402;14.300000;-0.545149;14.300000;-0.399607;14.300000;-0.052731;14.300000;1.103214;14.300000;0.251402;14.300000;0.321044;14.300000;-0.143278;14.300000;-0.156727;14.300000;-0.156727;14.300000;0.389354
14.400000;0.492951;14.400000;-0.172706;14.400000;0.670184;14.400000;-0.095474;14.400000;-0.325571;14.400000;0.725312;14.400000;-0.563924;14.400000;-0.323707;14.400000;0.151800;14.400000;0.822118;14.400000;0.270178;14.400000;0.370579;14.400000;-0.113051;14.400000;-0.169777;14.400000;-0.169777;14.400000;0.505601
14.500000;0.582433;14.500000;-0.245011;14.500000;0.558998;14.500000;-0.078563;14.500000;-0.320112;14.500000;0.531434;14.500000;-0.545149;14.500000;-0.355266;14.500000;0.475907;14.500000;0.580969;14.500000;0.279232;14.500000;0.354600;14.500000;-0.132492;14.500000;-0.150335;14.500000;-0.150335;14.500000;0.656336
14.600000;0.624112;14.600000;-0.308128;14.600000;0.462991;14.600000;-0.085354;14.600000;-0.317316;14.600000;0.385892;14.600000;-0.532632;14.600000;-0.393216;14.600000;0.809201;14.600000;0.387357;14.600000;0.347010;14.600000;0.317715;14.600000;-0.135422;14.600000;-0.173239;14.600000;-0.173239;14.600000;0.713860
14.700000;0.652741;14.700000;-0.341151;14.700000;0.354467;14.700000;-0.064448;14.700000;-0.284825;14.700000;0.293347;14.700000;-0.546614;14.700000;-0.386025;14.700000;1.201618;14.700000;0.217181;14.700000;0.349673;14.700000;0.300405;14.700000;-0.129430;14.700000;-0.181361;14.700000;-0.181361;14.700000;0.748348
14.800000;0.660997;14.800000;-0.284559;14.800000;0.268047;14.800000;-0.069375;14.800000;-0.266582;14.800000;0.275105;14.800000;-0.532233;14.800000;-0.383229;14.800000;1.498561;14.800000;0.129296;14.800000;0.333161;14.800000;0.241948;14.800000;-0.127033;14.800000;-0.117046;14.800000;-0.117046;14.800000;0.724646
14.900000;0.616655;14.900000;-0.394281;14.900000;0.207327;14.900000;-0.088950;14.900000;-0.244345;14.900000;0.245943;14.900000;-0.515987;14.900000;-0.404135;14.900000;1.663677;14.900000;0.046738;14.900000;0.354999;14.900000;0.253133;14.900000;-0.131560;14.900000;-0.142346;14.900000;-0.142346;14.900000;0.617587
15.000000;0.554603;15.000000;-0.354200;15.000000;0.168844;15.000000;-0.095075;15.000000;-0.260058;15.000000;0.252468;15.000000;-0.487625;15.000000;-0.339020;15.000000;1.618936;15.000000;0.067777;15.000000;0.331430;15.000000;0.150202;15.000000;-0.128631;15.000000;-0.165915;15.000000;-0.165915;15.000000;0.474442
15.100000;0.496413;15.100000;-0.385226;15.100000;0.165249;15.100000;-0.096140;15.100000;-0.239019;15.100000;0.376172;15.100000;-0.473776;15.100000;-0.394680;15.100000;1.303218;15.100000;0.085088;15.100000;0.306264;15.100000;0.165515;15.100000;-0.152200;15.100000;-0.179763;15.100000;-0.179763;15.100000;0.310791
15.200000;0.421712;15.200000;-0.362190;15.200000;0.159257;15.200000;-0.082824;15.200000;-0.260324;15.200000;0.464322;15.200000;-0.480701;15.200000;-0.391751;15.200000;0.976448;15.200000;0.153531;15.200000;0.268313;15.200000;0.190682;15.200000;-0.169510;15.200000;-0.184690;15.200000;-0.184690;15.200000;0.238220
15.300000;0.312921;15.300000;-0.311324;15.300000;0.215050;15.300000;-0.080028;15.300000;-0.247008;15.300000;0.542885;15.300000;-0.475241;15.300000;-0.389887;15.300000;0.582433;15.300000;0.291616;15.300000;0.242348;15.300000;0.185090;15.300000;-0.154730;15.300000;-0.192946;15.300000;-0.192946;15.300000;0.197873
15.400000;0.237953;15.400000;-0.319979;15.400000;0.278700;15.400000;-0.110654;15.400000;-0.263786;15.400000;0.768588;15.400000;-0.439688;15.400000;-0.402936;15.400000;0.284825;15.400000;0.469915;15.400000;0.245543;15.400000;0.222773;15.400000;-0.152066;15.400000;-0.171641;15.400000;-0.171641;15.400000;0.170442
15.500000;0.210257;15.500000;-0.265517;15.500000;0.343947;15.500000;-0.057391;15.500000;-0.257261;15.500000;0.864595;15.500000;-0.462591;15.500000;-0.385759;15.500000;0.036219;15.500000;0.629571;15.500000;0.207460;15.500000;0.254998;15.500000;-0.149004;15.500000;-0.168445;15.500000;-0.168445;15.500000;0.246476
15.600000;0.145941;15.600000;-0.242614;15.600000;0.453669;15.600000;-0.124503;15.600000;-0.311723;15.600000;0.986169;15.600000;-0.490821;15.600000;-0.471380;15.600000;-0.139416;15.600000;0.913464;15.600000;0.182560;15.600000;0.322509;15.600000;-0.179763;15.600000;-0.190682;15.600000;-0.190682;15.600000;0.364986
15.700000;0.141547;15.700000;-0.189084;15.700000;0.562726;15.700000;-0.071772;15.700000;-0.314652;15.700000;1.055144;15.700000;-0.463390;15.700000;-0.455933;15.700000;-0.236356;15.700000;1.223057;15.700000;0.239285;15.700000;0.320112;15.700000;-0.158325;15.700000;-0.162187;15.700000;-0.162187;15.700000;0.492019
15.800000;0.156860;15.800000;-0.163252;15.800000;0.674046;15.800000;-0.086952;15.800000;-0.322775;15.800000;1.019591;15.800000;-0.458996;15.800000;-0.496946;15.800000;-0.184957;15.800000;1.548362;15.800000;0.240617;15.800000;0.296144;15.800000;-0.176834;15.800000;-0.152200;15.800000;-0.152200;15.800000;0.670584
15.900000;0.203865;15.900000;-0.117978;15.900000;0.766990;15.900000;-0.069642;15.900000;-0.326637;15.900000;0.922652;15.900000;-0.505734;15.900000;-0.371511;15.900000;-0.090681;15.900000;1.810550;15.900000;0.254598;15.900000;0.328900;15.900000;-0.156727;15.900000;-0.156461;15.900000;-0.156461;15.900000;0.729839
16.000000;0.241416;16.000000;-0.126367;16.000000;0.822917;16.000000;-0.090681;16.000000;-0.346344;16.000000;0.819055;16.000000;-0.489622;16.000000;-0.409461;16.000000;0.053396;16.000000;1.855957;16.000000;0.305465;16.000000;0.304399;16.000000;-0.147672;16.000000;-0.169510;16.000000;-0.169510;16.000000;0.751011
16.100000;0.335825;16.100000;-0.110921;16.100000;0.899216;16.100000;-0.102532;16.100000;-0.379500;16.100000;0.677908;16.100000;-0.482032;16.100000;-0.459395;16.100000;0.300405;16.100000;1.794172;16.100000;0.317981;16.100000;0.296010;16.100000;-0.114649;16.100000;-0.140881;16.100000;-0.140881;16.100000;0.701743
16.200000;0.423842;16.200000;-0.095341;16.200000;0.910402;16.200000;-0.073370;16.200000;-0.376970;16.200000;0.524243;16.200000;-0.505601;16.200000;-0.415054;16.200000;0.656469;16.200000;1.565806;16.200000;0.331164;16.200000;0.236888;16.200000;-0.146740;16.200000;-0.191082;16.200000;-0.191082;16.200000;0.576308
16.300000;0.468184;16.300000;-0.109323;16.300000;0.896420;16.300000;-0.101067;16.300000;-0.373908;16.300000;0.417584;16.300000;-0.534630;16.300000;-0.413855;16.300000;0.999618;16.300000;1.239435;16.300000;0.334360;16.300000;0.230630;16.300000;-0.117445;16.300000;-0.167113;16.300000;-0.167113;16.300000;0.461526
